Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast
11,2,2,60.5,1.404,2
11,1,1,88.6,0.93352,3
11,2,2,79.5,0.96993,3
11,1,1,51.7,1.6222,1
11,2,2,57.4,1.104,2
11,2,2,75.9,1.0208,3
11,2,2,75.5,0.85327,2
11,1,1,66.9,0.75034,2
11,1,1,91.1,1.0273,2
11,1,2,55.1,0.94904,3
11,1,1,55.6,1.7293,2
11,2,2,56.1,0.87748,2
11,1,1,81.9,0.9578,3
11,2,2,50.1,1.5047,1
11,2,2,66.8,0.92202,3
11,1,1,68.9,0.99843,2
11,1,1,61.7,0.95258,3
11,2,2,55.1,0.88548,3
11,2,2,58.5,0.74776,3
11,1,1,72.4,0.86571,2
11,2,1,71.8,0.99352,1
11,1,1,73.1,0.85846,1
11,1,1,62.6,0.98905,1
11,1,1,77.6,0.87046,2
11,2,2,69,0.83098,3
11,2,1,76.7,0.74303,1
11,2,1,53.5,1.4045,1
11,1,2,55.7,0.90299,2
11,2,2,62.7,0.80429,1
11,1,1,76.7,0.73426,3
11,2,1,80.5,0.78069,1
11,2,2,75.9,0.79268,1
11,1,1,76.1,0.8027,1
11,2,2,55.5,1.1579,1
11,1,1,86.6,0.93751,1
11,1,1,85.4,0.78933,3
11,2,2,79.4,0.84023,3
11,2,1,60.4,1.2096,1
11,1,2,56.1,0.90735,2
11,2,2,70.1,0.82635,3
11,1,2,59.6,1.0036,1
11,2,2,50.1,1.2764,2
11,2,2,55.1,1.0518,2
11,2,2,74,0.86605,3
11,2,2,64.2,0.72361,3
11,1,1,79,0.88869,3
11,1,1,50.7,1.6805,2
11,1,1,71.7,0.7992,2
11,1,2,59,0.88948,2
11,2,2,61.3,1.063,1
11,1,1,59.4,1.1666,1
11,1,2,54,0.87493,3
11,1,1,50,1.2745,2
11,2,2,65.9,0.85791,1
11,2,2,73.1,0.84976,3
11,1,1,55.2,1.4429,1
11,2,2,81.3,0.78654,1
11,1,1,75,0.81406,1
11,1,1,75.8,0.85516,3
11,2,2,74.4,0.73696,3
11,2,2,71.9,0.79806,3
11,2,1,52.9,1.6872,1
11,2,2,71.8,0.97508,3
11,2,2,53.8,1.8891,1
11,2,2,65.2,0.82793,2
11,1,1,54.9,0.95673,3
11,2,2,66.7,0.72934,3
11,2,1,60.2,1.0245,2
11,2,1,56.3,1.6159,3
11,1,2,58.3,0.9373,1
11,1,1,67.9,0.81546,2
11,2,1,72.3,1.2007,1
11,1,2,59.2,1.0665,3
11,2,2,75.4,0.79599,1
11,2,2,75.5,0.78948,2
11,1,1,72.3,0.77672,3
11,2,1,76.8,0.8851,2
11,1,1,56.4,1.0676,2
11,1,2,55.4,1.2821,2
11,2,2,74.5,0.84229,3
11,2,2,81.5,0.96199,2
11,1,1,79.5,0.82393,1
11,2,2,93.7,0.8176,3
11,2,2,61.9,1.1234,1
11,2,2,69,0.73486,3
11,1,1,94.3,1.1399,3
11,2,2,65.1,0.88139,2
11,2,2,71.1,0.88874,2
11,1,1,53.1,1.4148,1
11,1,1,56.7,1.2648,1
11,1,1,80.8,0.78391,3
11,1,2,78.2,1.1482,1
11,1,1,84.1,0.83281,3
11,1,1,85.9,0.88196,3
11,1,1,87,0.96128,1
11,2,2,58.4,1.0781,3
11,1,1,82.5,0.90813,3
11,1,2,64.2,0.9513,1
11,1,1,90.7,1.0307,2
11,2,2,93.7,0.87315,3
11,2,2,79.5,0.93603,2
11,1,2,55.6,1.2209,1
11,1,1,83.8,0.88519,2
11,1,2,63.3,0.98814,1
11,1,1,87.9,0.89508,3
11,2,2,57.6,1.0697,1
11,2,2,63.9,0.82273,3
11,1,1,61,1.0391,2
11,2,1,65.4,1.0636,1
11,1,1,65.1,0.97647,2
11,1,2,58.9,0.86037,1
11,2,2,59.5,0.77203,1
11,2,2,79.6,0.77499,1
11,2,2,82.3,0.78648,2
11,1,1,78.3,0.83479,2
11,1,1,72.7,0.78841,1
11,2,2,76.1,0.93518,3
11,1,1,81.7,0.86979,1
11,1,1,84.1,0.97207,3
11,2,2,75.8,0.76776,2
11,2,2,66.3,0.82801,1
11,2,2,69.6,0.70257,2
11,2,2,68.2,0.79819,3
11,2,2,71,0.72051,3
11,1,1,72.2,0.726,3
11,2,2,97.2,0.69107,3
11,1,2,56,1.5526,1
11,1,1,76,0.73327,3
11,1,1,54.2,1.0925,1
11,1,2,65,0.81772,1
11,2,2,68.8,1.0114,2
11,2,2,51.7,1.4686,3
11,1,1,82.1,1.1829,3
11,1,1,87.8,0.74425,3
11,1,1,71.2,0.70203,3
11,2,1,84.8,1.2269,1
11,2,2,60,0.82017,2
11,1,1,77.6,0.91811,1
11,2,2,66.2,0.72374,2
11,1,1,72.9,0.95276,1
11,1,1,70,0.86982,2
11,1,1,55.4,1.0605,2
11,1,1,55.1,0.84439,1
11,1,2,51.3,1.8942,2
11,2,2,62.4,0.99665,2
11,1,1,52.6,1.6705,1
11,1,1,66.3,1.0784,3
11,2,2,57.7,1.1,2
11,2,2,56.7,0.93084,1
11,1,1,73.6,0.92757,3
11,2,2,57,1.0293,1
11,1,2,57.2,0.82293,2
11,2,2,63.7,0.8585,2
11,1,1,74.1,0.84142,3
11,2,2,67.6,0.8815,1
11,2,2,69.4,0.82391,3
11,1,1,75.8,0.84104,2
11,2,2,71.3,0.77035,2
11,1,2,56.2,0.95111,1
11,1,1,58.7,1.2344,1
11,1,2,53.3,0.94887,2
11,1,1,56.5,1.1043,1
11,2,1,53.9,0.99006,3
11,2,2,50.1,1.4643,2
11,2,2,61.9,1.0856,1
11,1,1,62.4,0.81326,3
11,1,2,52.4,1.3669,1
11,2,2,55.4,0.82591,1
11,2,2,59,0.71667,3
11,2,1,53,0.85089,3
11,1,2,50.1,1.0013,1
11,1,1,82,0.99789,3
11,1,1,61.4,1.0408,3
11,1,1,66.6,0.95913,2
11,2,2,54.9,0.96425,1
11,2,2,53.9,1.4496,2
11,1,1,56.1,0.76905,3
11,2,2,75.3,0.88403,3
11,2,2,61.3,1.6131,2
11,2,1,68.2,0.83573,2
11,1,1,68.5,1.0544,2
11,1,2,51.4,1.6216,2
11,1,1,68.8,1.0066,3
11,1,1,73.3,0.80731,3
11,2,2,68,0.75441,2
11,2,1,81.4,0.75837,1
11,2,1,51.8,1.0902,1
11,1,1,57.2,0.87238,1
11,1,1,68.9,0.74461,1
11,1,1,79.3,0.90239,3
11,1,1,73.3,0.86062,3
11,1,1,61.3,2.0113,1
11,1,1,77.2,0.81157,3
11,2,2,81.2,0.81492,3
11,1,1,74.1,0.89045,1
11,1,1,81.6,0.85637,1
11,1,1,89.7,0.73455,1
11,1,1,75.1,0.75603,3
11,2,1,78.9,0.92984,1
11,2,2,58,0.93422,3
11,2,2,75.6,0.78016,3
11,1,1,76,0.90403,1
11,2,2,67,0.81339,2
11,1,1,65.2,0.91194,1
11,1,2,63.5,0.846,1
11,1,2,58.9,0.78223,2
11,1,1,81,0.75408,1
11,1,1,66.4,0.70942,3
11,2,2,62.4,0.8271,3
11,2,2,76.9,0.79736,3
11,1,1,64.8,0.72794,1
11,1,2,77.2,0.80634,1
11,2,2,55.9,0.91276,1
11,2,1,52.4,1.4776,3
11,2,2,70.9,0.80181,3
11,1,1,65.3,0.7492,2
11,2,2,100,0.81749,3
11,2,2,100,0.75601,3
11,2,2,100,0.66608,2
11,2,2,100,0.6649,2
11,2,2,100,0.63309,3
11,1,1,100,0.69215,3
11,1,1,73.1,0.92449,2
11,1,1,100,0.76751,3
11,2,2,54.1,1.3632,2
11,1,1,76.2,0.8547,3
11,2,2,80.3,0.68724,2
11,1,1,82.6,0.8547,3
11,1,1,66.3,1.3506,2
11,1,1,83.5,0.85878,3
11,1,1,96.1,0.75406,3
11,2,2,75.2,0.87133,2
11,1,1,82.2,0.74302,1
11,1,1,74.9,0.90743,2
11,2,2,81.6,0.79335,3
11,1,1,99.1,0.71686,3
11,1,1,100,0.73102,2
11,1,1,88.6,1.0006,1
11,1,1,94.6,0.65092,1
11,1,2,59.9,1.3173,1
11,2,2,72.1,0.87321,2
11,2,2,75.6,0.7524,2
11,2,2,56.6,1.3015,1
11,2,2,71.4,0.89945,3
11,1,1,72.3,0.8188,2
11,2,2,58.8,0.89177,2
11,1,1,67.8,0.93874,1
11,1,2,66.2,0.87086,1
11,2,2,64.4,0.83932,1
11,1,1,76.8,0.80025,2
11,1,1,75,0.94623,3
11,2,2,55.8,1.6146,1
11,1,1,58.1,0.81675,3
11,1,1,87,0.88166,3
11,2,1,57.1,1.2182,1
11,2,2,67.1,0.92407,3
11,2,2,50.1,1.0491,1
11,2,2,70.4,0.80981,1
11,2,2,80.6,0.76397,3
11,2,1,60.7,0.81661,3
11,1,2,52.1,2.6984,2
11,1,1,56.3,0.89482,1
11,2,2,66.9,0.73245,2
11,2,2,71.5,0.75392,2
11,1,1,61.8,0.85856,1
11,2,2,73.4,0.68365,3
11,2,2,77.8,0.65782,1
11,2,2,69.5,0.85116,2
11,2,2,73.8,0.69055,2
11,2,2,82.3,0.6416,1
11,2,2,79.5,0.72434,2
11,1,1,86.8,0.68998,2
11,1,1,94.4,0.77633,2
11,2,2,100,0.77203,1
11,2,2,74.3,0.79948,3
11,1,2,50.1,1.7225,2
11,1,2,69.2,0.84581,2
11,1,2,50.1,1.278,3
11,2,2,64.6,0.84661,2
11,1,2,50.1,1.0797,2
11,1,1,86.3,0.80575,3
11,1,1,51.8,1.755,2
11,2,2,57,0.88469,2
11,2,2,57.7,0.76351,1
11,2,2,70.6,1.1349,2
11,1,2,61.5,1.3011,1
11,2,2,58.2,0.77131,2
11,1,1,70.1,0.7823,3
11,1,1,56.9,1.6091,3
11,1,1,53.3,1.2903,2
11,2,2,53.8,0.97627,2
11,2,2,72.4,0.97333,3
11,2,2,78.2,0.84885,1
11,2,1,55,1.0811,1
11,1,1,55.5,0.80803,3
11,2,2,69,0.96287,3
11,1,2,50.1,1.2952,1
11,2,1,56.3,1.0681,1
11,1,1,69.5,0.9206,2
11,1,1,63.5,0.96115,2
11,2,1,60.1,0.97427,2
11,2,1,55,0.98522,3
11,2,2,50.1,0.92449,2
11,1,2,50.3,1.5148,2
11,2,2,51.5,1.1358,1
11,2,2,65.3,0.93109,2
11,1,1,73.4,1.0093,2
11,2,2,54.7,1.0829,1
11,1,1,71.5,0.89992,3
11,1,1,71.7,0.96197,1
11,1,1,75.6,1.0938,3
11,2,2,81.5,0.93169,3
11,2,2,73.9,0.81769,3
11,1,1,63.6,0.96353,3
11,1,1,70.7,0.82155,3
11,2,2,72.6,0.67904,3
11,2,2,58.2,0.79066,3
11,2,2,63.7,0.67287,3
11,2,2,69.7,0.74534,1
11,1,2,53.1,1.1727,1
11,2,2,65.1,0.76013,2
11,1,1,58.3,0.95805,1
11,1,2,50.9,1.5687,2
11,1,2,51.2,0.94894,1
11,2,2,64.2,0.80215,3
11,2,2,82.3,0.85256,2
11,1,2,56.5,0.95732,1
11,2,2,58.2,0.80122,1
11,2,2,58.8,0.86755,2
11,1,1,94,0.76434,1
11,1,1,100,0.78412,3
11,1,2,65.3,1.115,2
11,2,1,89.4,0.77667,2
11,1,1,76.1,0.94806,3
11,1,1,69.2,0.96983,1
11,1,2,55.1,0.949,2
11,2,2,69.9,0.97664,3
11,2,2,71.1,0.89303,2
11,2,2,69.5,0.75604,3
11,2,2,73.2,0.78304,3
11,2,2,75.5,0.78843,2
11,1,1,55.8,1.1502,3
11,2,2,68.8,0.74608,3
11,1,2,53.6,1.0317,1
11,1,2,58.6,0.7601,1
11,2,2,50.1,0.83782,1
11,2,2,61.7,0.79704,3
11,2,2,64.4,0.80789,1
11,1,2,50.4,1.0432,2
11,1,1,56.1,1.3462,2
11,1,2,69.1,1.0005,1
11,2,2,51.6,1.9709,1
11,2,2,54.9,0.89291,1
11,2,2,72.4,0.91638,3
11,2,1,65.1,0.92458,1
11,1,1,57.6,1.1342,3
11,2,2,78,0.81369,2
11,1,2,60.1,1.2386,2
11,2,2,72.8,0.87068,3
11,2,2,90.5,0.83893,3
11,1,1,66.5,1.182,1
11,1,2,58.5,1.1308,3
11,1,1,96.1,0.97597,3
11,1,1,72.9,1.0266,3
11,1,2,55.4,1.778,2
11,2,2,56.1,0.87525,2
11,2,2,67.7,0.78581,1
11,2,2,77.4,0.95036,3
11,2,2,54.1,1.3393,1
11,2,2,59.5,0.89561,1
11,1,1,54.7,0.87758,2
11,2,2,65.4,0.89265,2
11,1,2,53.8,0.93972,1
11,2,2,55.5,1.6566,2
11,1,1,67.6,0.88056,2
11,1,1,50.1,1.6552,1
11,1,1,66.2,1.4867,3
11,2,2,64.8,1.1475,1
11,1,1,64,0.75206,1
11,1,1,72.3,1.2386,2
11,2,2,54.2,1.2299,3
11,2,2,69.5,0.9273,1
11,2,2,51.6,1.3645,1
11,1,1,64.5,1.3028,1
11,1,1,50.6,1.9105,3
11,1,1,62.1,1.4352,2
11,2,2,59.7,0.76276,1
11,2,2,60.2,1.0192,3
11,2,2,71.2,0.84159,3
11,2,2,63.7,0.89786,3
11,1,1,65.8,0.94474,3
11,2,2,65.2,0.86903,1
11,2,2,63.2,0.74783,3
11,2,2,73.1,1.3461,2
11,2,1,57.2,1.3895,1
11,2,2,71.6,0.99175,3
11,1,1,57.1,0.9624,2
11,1,1,64.7,0.90352,1
11,2,2,67.9,0.86981,3
11,2,2,58.1,1.3168,1
11,1,1,81.5,1.1697,3
11,2,1,72,1.2446,1
11,2,2,80.2,0.84592,3
11,1,1,78.5,1.102,2
11,1,2,52,1.4703,2
11,2,1,51,1.8478,1
11,2,2,53.2,0.9553,1
11,1,1,54.1,0.83129,3
11,1,1,62.8,0.85004,1
11,1,1,63,0.92252,2
11,1,1,66.5,0.84725,2
11,2,2,74.3,0.80035,3
11,2,2,73.5,0.82763,2
11,2,2,61.1,1.1475,3
11,1,1,68.9,1.0307,2
11,2,2,52.5,1.583,2
11,2,1,60.1,0.81978,3
11,1,1,61.9,0.80412,3
11,1,1,59.3,1.3888,2
11,2,2,56.5,0.94389,1
11,2,1,56.2,1.0766,2
11,1,1,67.2,0.89132,2
11,1,2,58.4,1.0739,1
11,1,1,58.8,0.82561,1
11,1,1,70.7,0.87482,1
11,2,1,58.8,1.2105,1
11,2,2,75.2,0.84442,3
11,2,2,64.9,0.85263,2
11,2,2,52.9,1.0221,1
11,2,2,59,0.85598,3
11,1,1,59.3,1.5582,3
11,1,1,57.8,1.002,2
11,2,2,58.2,0.97182,3
11,1,1,59.3,0.91139,1
11,2,2,71.3,1.0071,2
11,2,2,76.5,1.0319,3
11,2,2,88.1,0.81025,3
11,2,2,63.3,0.8836,3
11,1,2,69.9,0.91498,1
11,1,1,70.9,0.96368,2
11,1,2,57.8,0.86782,3
11,1,1,78.8,0.8275,3
11,1,1,87.6,1.1099,2
11,2,2,67,0.87674,1
11,2,2,84.4,0.81871,2
11,1,2,71,0.82065,1
11,1,2,50.1,1.6226,1
11,2,2,53.1,0.86204,2
11,1,1,56.7,0.72772,1
11,1,1,52.9,1.1555,2
11,2,2,54.6,0.85654,3
11,2,2,66.8,1.145,1
11,2,2,92.7,0.85425,3
11,1,2,59.7,1.0839,3
11,1,1,90.3,0.81926,2
11,2,2,58.5,1.4772,2
11,2,2,64.8,0.89187,2
11,1,1,60.3,0.99579,3
11,1,1,51.2,2.1658,1
11,2,2,55.3,0.78425,3
11,1,1,61,0.8679,2
11,1,1,79.7,0.7878,3
11,1,1,65.1,1.3661,2
11,2,2,50.1,1.4102,2
11,1,1,62.2,0.82615,1
11,2,1,54.8,1.0346,3
11,1,2,53.4,1.7787,1
11,2,2,50.1,1.333,1
11,2,1,50.7,1.2263,1
11,1,2,50.1,1.2045,2
11,1,1,51,1.8708,2
11,2,2,59.4,1.0758,1
11,2,2,53.8,0.8904,2
11,2,2,55.8,1.177,2
11,2,2,66.1,1.0443,3
11,2,1,56.5,1.9023,2
11,1,2,50.1,1.1862,1
11,1,1,59.1,0.8231,1
11,1,1,77.8,0.83187,1
11,2,2,52.3,1.0341,2
11,1,1,83.5,1.0118,2
11,2,1,57.6,1.4121,2
11,1,1,64.2,1.8937,1
11,1,1,60.2,1.2033,1
11,2,2,62,1.1651,2
11,1,1,70.5,0.88879,3
11,2,2,70.8,0.95878,2
11,1,1,56.3,1.1633,3
11,1,1,57.8,0.94381,2
11,2,2,61.8,0.85335,1
11,2,2,52.7,1.0524,1
11,2,2,64.3,0.87608,1
11,1,1,69.2,0.83677,3
11,2,2,76.7,0.90891,2
11,1,1,61.8,0.91596,3
11,2,2,67.8,0.87453,2
11,2,1,62.2,1.0342,1
11,2,2,57.4,1.1621,2
11,2,2,56.8,0.87032,1
11,1,2,57.9,0.78169,2
11,1,1,66,0.80043,1
11,1,2,57.8,0.85217,1
11,1,1,83.2,0.8281,2
11,1,2,61,0.84657,1
11,2,2,78.3,0.94202,3
11,1,1,67.6,0.81868,1
11,2,2,73.3,0.82946,3
11,2,2,55.7,0.93556,1
11,2,2,50.3,1.1403,1
11,2,2,50.1,1.1931,3
11,2,2,61.4,0.97872,2
11,2,2,56.6,0.7737,1
11,1,2,53.8,1.0168,1
11,2,2,61.5,1.0835,3
11,2,2,63.9,0.85781,2
11,1,2,57.1,0.78666,2
11,2,2,56.8,0.88476,2
11,1,1,77.7,0.73262,2
11,1,2,66.9,0.79418,2
11,1,1,69.8,0.91078,1
11,2,2,69.9,0.77884,2
11,2,2,60.2,0.94375,1
11,1,1,71,0.89098,3
11,1,1,83.4,0.81899,3
11,2,2,73.5,0.68345,3
11,1,1,72.8,1.0276,2
11,2,2,59.6,0.88461,1
11,2,2,75.7,0.81164,1
11,2,2,68.4,0.83885,2
11,1,1,79.9,0.69403,3
11,2,1,59.6,1.1494,3
11,2,2,79.2,0.6752,2
11,1,2,62.7,0.85059,2
11,2,2,50.1,1.2426,1
11,2,2,55.6,0.85256,3
11,1,1,66,0.82821,3
11,2,2,63.4,0.95725,3
11,1,1,91.9,0.77784,2
11,2,2,67.1,0.72672,1
11,2,2,58.1,1.0445,1
11,1,1,77.3,0.7561,3
11,2,2,73.4,0.75967,2
11,2,2,78.3,0.67517,3
11,1,2,58.4,0.93225,1
11,2,2,63,1.6011,1
11,2,2,67.6,0.72238,3
11,2,2,56,0.83187,1
11,1,1,74.7,0.83361,1
11,2,2,62.1,1.0504,2
11,1,1,77,0.93977,2
11,2,2,59.2,1.4089,2
11,2,2,64.7,0.81935,2
11,1,1,69.4,0.89367,2
11,1,1,76.5,0.85125,3
11,1,1,72.5,0.91603,3
11,1,2,66.5,0.86664,1
11,2,2,55.7,0.81915,1
11,1,1,78,0.82731,1
11,1,2,66.1,0.80271,2
11,2,2,64.6,1.1187,3
11,1,1,65,0.80466,3
11,2,1,70.3,1.0541,2
11,2,2,50.1,1.127,1
11,1,1,69.8,0.82097,3
11,1,1,94.4,0.99403,3
11,2,1,73.3,0.74129,1
11,1,1,78.1,0.73049,3
11,2,2,73.7,0.68898,3
11,2,2,83.9,0.77596,3
11,1,2,52.1,1.3701,1
11,2,2,64.5,0.71725,2
11,2,1,53.6,1.4279,2
11,2,2,63.9,0.7478,2
11,1,1,54.6,1.17,3
11,2,2,55.6,1.5097,2
11,1,1,54.3,1.5467,1
11,1,1,59.8,0.84578,1
11,1,2,54.2,1.3191,1
11,2,2,55.4,1.3477,2
11,1,1,66.5,0.7615,3
11,2,1,58.4,1.0053,2
11,1,1,53.9,1.9596,1
11,1,2,50.1,1.3776,1
11,1,2,60.5,1.0443,3
11,2,2,53.3,0.86261,2
11,2,2,57.5,0.82036,2
11,1,1,66.3,0.78198,1
11,2,2,59.5,1.1776,2
11,2,2,63.1,0.82982,3
11,1,1,73.5,0.8229,1
11,1,2,58,1.0084,1
11,2,2,71.8,0.75367,3
11,1,1,53.6,1.5275,1
11,1,2,52.7,0.91602,1
11,1,1,55.9,1.0894,1
11,1,2,50.1,1.7189,1
11,1,1,72.9,1.1742,3
11,1,1,91.6,0.88857,3
11,1,1,55.4,1.0962,2
11,1,1,72.2,0.78958,1
11,1,1,73,0.96136,3
11,2,2,62.6,0.81967,1
11,1,1,68.9,0.72699,3
11,2,2,68.4,0.83607,2
11,2,1,60.2,0.78191,1
11,1,1,69.8,0.72067,3
11,2,1,56.2,1.3665,1
11,1,1,74.2,1.0501,2
11,1,1,86.6,0.81906,3
11,1,1,67.4,1.0677,1
11,1,1,60.9,0.9412,2
11,2,2,63.8,1.0578,1
11,2,2,51.8,0.87281,1
11,1,1,60.9,0.73769,3
11,2,2,61.1,0.89008,1
11,2,2,69.8,0.63295,3
11,1,2,51.2,1.2749,2
11,2,2,58.8,0.85115,3
11,2,2,53,0.68284,3
11,1,1,62.9,1.0346,2
11,2,2,62.7,0.79735,3
11,1,2,54.2,1.0625,1
11,1,2,50.5,1.1665,1
11,2,2,60.8,0.79496,3
11,2,2,57,0.78961,1
11,2,2,72.1,0.80123,2
11,2,2,77.3,0.78018,3
11,2,2,55.1,1.3678,1
11,2,2,70.4,0.78729,3
11,2,2,64.4,0.73345,2
11,1,1,76.3,0.83536,2
11,2,2,52.6,1.1975,1
11,2,2,52.8,0.90176,2
11,2,2,60.3,0.96562,2
11,2,2,58.3,0.7047,2
11,1,1,74.3,0.72804,1
11,1,1,82.8,0.7744,3
11,2,1,63,0.9542,2
11,2,2,76.1,0.77389,3
11,1,1,72.2,0.8735,2
11,2,1,55.2,0.95255,3
11,1,2,57.9,0.85323,1
11,2,2,69.8,0.79778,2
11,2,2,72.4,0.75916,2
11,1,1,93.6,0.74851,3
11,1,1,62.5,1.1835,1
11,1,2,52.6,1.5082,1
11,1,1,92.2,0.89839,3
11,1,1,57.2,0.82497,1
11,1,1,70.7,0.74507,2
11,1,1,60.9,0.79978,1
11,2,2,58.6,0.86437,3
11,1,1,91.3,1.0097,1
11,2,2,100,0.81119,1
11,2,2,100,0.72645,3
11,1,1,76.8,0.82731,2
11,1,1,74.7,0.86052,3
11,2,2,83.6,0.81196,1
11,2,2,64.2,0.84638,1
11,2,2,82.1,0.6784,3
11,1,2,74.7,0.73541,3
11,2,2,70.9,0.78069,1
11,1,1,57.6,0.84903,3
11,1,1,60.8,0.85689,2
11,1,1,74,0.75039,2
11,1,1,85.4,0.73223,3
11,1,1,63,0.84049,1
11,2,2,51.5,1.3934,3
11,2,2,56.3,0.97251,1
11,2,2,66.9,1.0159,3
11,1,1,54.9,0.83479,2
11,2,2,54.6,0.88979,2
11,1,1,78.2,0.76864,1
11,2,2,71.2,0.82129,3
11,2,2,55.7,1.4808,1
11,2,2,56.8,0.79053,2
11,1,1,73.3,0.7777,2
11,2,1,53.5,1.4531,1
11,2,2,80.7,0.85308,3
11,1,1,73.4,0.86152,2
11,2,2,66,0.92536,3
11,1,1,72.1,1.0419,2
11,1,1,100,0.74741,1
11,1,1,100,0.75195,2
11,1,1,100,0.73244,3
11,2,1,100,0.75369,1
11,1,2,53.6,1.143,2
11,2,2,67.1,0.72096,3
11,2,2,82.4,0.71942,3
11,1,1,65.4,0.75829,1
11,2,2,53.3,0.87469,2
11,2,2,68.6,0.64165,2
11,2,2,66.5,0.69929,2
11,1,1,72.8,0.69879,3
11,2,2,84.4,0.784,3
11,1,2,54.1,0.98716,2
11,2,2,53.7,0.77387,1
11,1,2,50.1,0.93758,2
11,2,2,61.5,0.96795,1
11,2,2,55.6,1.4038,3
11,1,1,77.3,0.6998,3
11,1,1,77,0.76259,2
11,2,2,61.1,1.4799,1
11,2,2,59.9,0.7259,1
11,1,1,66.7,0.88335,2
11,1,2,54.4,0.80478,2
11,1,1,73.1,0.81384,3
11,1,1,84.1,0.93585,2
11,1,1,82.7,0.81192,2
11,1,1,81.8,0.9751,2
11,1,1,90.1,0.77765,3
11,2,1,67.2,1.0217,1
11,1,1,95.1,0.7352,3
11,2,2,100,0.81329,3
11,2,2,92.3,0.65986,3
11,2,1,74.6,0.77109,3
11,2,2,65.4,0.67265,2
11,2,2,69.6,0.67893,2
11,1,1,88.5,0.72663,2
11,1,1,98.5,0.88442,2
11,1,2,56.4,0.74143,2
11,1,1,52.6,0.7377,2
11,2,2,66.8,0.70195,3
11,1,1,98.4,0.68588,3
11,1,1,73.3,0.74932,2
11,2,1,50.3,2.2809,1
11,1,2,50.1,1.1831,2
11,2,2,52.4,0.78635,2
11,1,1,76.2,0.78309,1
11,2,2,79.6,0.74623,3
11,1,1,68.6,0.80585,2
11,1,1,79.3,0.8088,2
11,2,2,65.8,0.77223,3
11,2,2,51.1,1.1817,1
11,1,2,56.5,1.0021,1
11,1,1,57.6,0.62853,2
11,1,1,59.3,1.0929,1
11,2,2,57.2,0.90832,1
11,2,2,66.3,1.0679,2
11,2,2,73.1,0.77042,2
11,1,1,57.4,0.80454,1
11,2,2,70.8,0.76041,3
11,2,1,68.2,0.71707,2
11,1,1,59,0.74716,3
11,2,2,65.6,0.66426,1
11,1,1,59,0.86337,1
11,2,2,61.3,0.83219,1
11,2,2,74.1,0.68131,2
11,1,1,71.7,0.66427,2
11,1,2,66.7,0.65018,1
11,2,1,59.4,0.68276,1
11,1,1,69.6,0.73776,2
11,2,1,50.1,0.93403,2
11,2,2,52.1,0.90979,2
11,1,1,54.5,0.82511,3
11,1,1,54.7,0.72388,1
11,2,2,56.2,0.75269,2
11,2,2,57.5,1.1499,1
11,1,1,60.4,0.70755,2
11,2,2,59,0.99359,3
11,1,1,70.1,0.85112,1
11,1,1,59.6,0.95639,2
11,2,2,84,0.74426,3
11,2,2,100,0.77333,3
12,1,1,59,1.8119,1
12,2,1,50.2,2.2769,3
12,1,1,99.8,1.3799,3
12,1,1,100,1.0848,1
12,2,2,100,1.9416,2
12,1,1,99.9,1.4242,1
12,2,1,59.4,1.7783,3
12,1,2,50.8,1.5958,1
12,1,1,99.7,1.4945,3
12,1,1,100,1.4201,3
12,1,1,100,1.5171,1
12,1,1,100,1.2418,2
12,1,1,100,1.3548,1
12,1,1,100,1.3015,1
12,2,1,99.1,1.3246,1
12,1,1,99.4,1.3708,1
12,2,1,70.2,1.9968,2
12,2,1,97.7,1.8862,3
12,1,1,100,1.5955,3
12,1,1,100,1.7499,2
12,2,1,90,2.1872,1
12,1,1,100,1.1393,2
12,1,1,99.7,1.5117,1
12,2,1,100,1.549,2
12,1,1,99.6,1.3136,3
12,1,1,70.6,1.5274,3
12,2,1,88.8,1.6591,2
12,2,1,80.5,1.243,2
12,1,1,62.7,1.5631,2
12,2,1,67,1.3748,3
12,1,1,72.1,1.1128,1
12,2,2,99.9,1.5525,3
12,2,2,58.8,2.5399,1
12,2,2,66.3,1.8374,1
12,2,2,50.2,2.0221,2
12,2,1,50.6,1.5508,3
12,1,1,100,1.9465,2
12,2,1,51.9,1.4064,1
12,2,1,99.7,2.0327,1
12,2,1,59.6,3.031,1
12,1,1,100,1.2869,1
12,1,1,99.9,1.198,3
12,1,1,99.6,1.608,3
12,1,1,99.3,1.4662,2
12,1,1,100,1.4956,1
12,2,1,52.9,1.7422,1
12,1,1,100,2.161,1
12,1,1,100,1.5178,3
12,2,2,73.4,2.1213,2
12,1,1,99.6,1.9505,2
12,1,1,100,1.8479,3
12,1,1,99.6,1.4395,1
12,1,2,100,1.5824,2
12,1,1,100,1.2814,1
12,1,1,98.6,1.841,1
12,2,1,59.1,1.9195,3
12,2,1,99.4,1.59,2
12,1,1,99.8,1.4219,2
12,2,1,54.7,1.4881,3
12,2,1,55.1,2.262,2
12,1,1,100,1.3817,2
12,2,2,100,1.8307,3
12,1,1,90.3,1.7607,2
12,1,1,99.5,2.4114,3
12,2,2,100,1.5867,3
12,1,1,55.6,1.5806,2
12,2,1,76.9,1.1917,1
12,2,2,82.6,1.2342,2
12,2,1,85.4,1.5644,3
12,2,1,54.7,1.8299,1
12,2,1,52.8,1.1997,2
12,1,1,100,1.5869,1
